,tail_num,manufacturer,model
1788,N756US,AIRBUS INDUSTRIE,A319-112
1789,N609AS,BOEING,737-790
1790,N187PQ,BOMBARDIER INC,CL-600-2D24
1791,N18112,BOEING,757-224
1792,N788UA,BOEING,777-222
1793,N749US,AIRBUS INDUSTRIE,A319-112
1794,N8918B,BOMBARDIER INC,CL-600-2B19
1795,N951UW,EMBRAER,ERJ 190-100 IGW
1796,N958UW,EMBRAER,ERJ 190-100 IGW
1797,N529AS,BOEING,737-890
1798,N340NW,AIRBUS INDUSTRIE,A320-212
1799,N669UA,BOEING,767-322
1800,N753US,AIRBUS INDUSTRIE,A319-112
1801,N699DL,BOEING,757-232
1802,N948UW,EMBRAER,ERJ 190-100 IGW
1803,N198UW,AIRBUS,A321-211
1804,N446SW,BOMBARDIER INC,CL-600-2B19
1805,N957UW,EMBRAER,ERJ 190-100 IGW
1806,N959UW,EMBRAER,ERJ 190-100 IGW
1807,N6712B,BOEING,757-232
1808,N364NB,AIRBUS,A319-114
1809,N982DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1810,N678DL,BOEING,757-232
1811,N359NB,AIRBUS,A319-114
1812,N986DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1813,N954UW,EMBRAER,ERJ 190-100 IGW
1814,N662DN,BOEING,757-232
1815,N360NB,AIRBUS,A319-114
1816,N926DH,BOEING,MD-90-30
1817,N902DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1818,N697DL,BOEING,757-232
1819,N322NB,AIRBUS INDUSTRIE,A319-114
1820,N928DN,BOEING,MD-90-30
1821,N666DN,BOEING,757-232
1822,N927DN,BOEING,MD-90-30
1823,N37470,BOEING,737-924ER
1824,N37471,BOEING,737-924ER
1825,N77871,BOEING,757-33N
1826,N74856,BOEING,757-324
1827,N150UW,AIRBUS,A321-211
1828,N8525B,BOMBARDIER INC,CL-600-2B19
1829,N836AY,BOMBARDIER INC,CL-600-2B19
1830,N618AS,BOEING,737-790
1831,N997DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1832,N831MQ,3D ROBOTICS,SOLO
1833,N442SW,BOMBARDIER INC,CL-600-2B19
1834,N709BR,BOMBARDIER INC,CL-600-2B19
1835,N151UW,AIRBUS,A321-211
1836,N8968E,BOMBARDIER INC,CL-600-2B19
1837,N821AY,BOMBARDIER INC,CL-600-2B19
1838,N413AS,BOEING,737-990ER
1839,N930DN,MCDONNELL DOUGLAS,MD-90-30
1840,N960DN,BOEING,MD-90-30
1841,N373NW,AIRBUS INDUSTRIE,A320-212
1842,N847VA,AIRBUS,A320-214
1843,N836VA,AIRBUS,A320-214
1844,N368NB,AIRBUS,A319-114
1845,N671UA,BOEING,767-322
1846,N8913A,BOMBARDIER INC,CL-600-2B19
1847,N8543F,BOMBARDIER INC,CL-600-2B19
1848,N559AS,BOEING,737-890
1849,N919DN,MCDONNELL DOUGLAS,MD-90-30
1850,N680DA,BOEING,757-232
1851,N629BR,BOMBARDIER INC,CL-600-2B19
1852,N432SW,BOMBARDIER INC,CL-600-2B19
1853,N8475B,BOMBARDIER INC,CL-600-2B19
1854,N909DA,MCDONNELL DOUGLAS,MD-90-30
1855,N996DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1856,N962DN,BOEING,MD-90-30
1857,N852VA,AIRBUS,A320-214
1858,N964DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1859,N674DL,BOEING,757-232
1860,N944DN,MCDONNELL DOUGLAS,MD-90-30
1861,N343NB,AIRBUS,A319-114
1862,N581AS,BOEING,737-890
1863,N320US,AIRBUS INDUSTRIE,A320-211
1864,N956DN,MCDONNELL DOUGLAS,MD-90-30
1865,N921DN,MCDONNELL DOUGLAS,MD-90-30
1866,N3765,BOEING,737-832
1867,N633DL,BOEING,757-232
1868,N430SW,BOMBARDIER INC,CL-600-2B19
1869,N75853,BOEING,757-324
1870,N594JB,AIRBUS,A320-232
1871,N913DN,MCDONNELL DOUGLAS,MD-90-30
1872,N635DL,BOEING,757-232
1873,N346NB,AIRBUS,A319-114
1874,N719EV,BOMBARDIER INC,CL-600-2C10
1875,N580JB,AIRBUS,A320-232
1876,N664DN,BOEING,757-232
1877,N589AS,BOEING,737-890
1878,N204UA,BOEING,777-222
1879,N19117,BOEING,757-224
1880,N912DN,MCDONNELL DOUGLAS,MD-90-30
1881,N692DL,BOEING,757-232
1882,N6705Y,BOEING,757-232
1883,N959DN,BOEING,MD-90-30
1884,N161PQ,BOMBARDIER INC,CL-600-2D24
1885,N8674A,BOMBARDIER INC,CL-600-2B19
1886,N419AS,BOEING,737-990ER
1887,N961DN,BOEING,MD-90-30
1888,N910DN,MCDONNELL DOUGLAS,MD-90-30
1889,N201FR,AIRBUS,A320-214
1890,N433SW,BOMBARDIER INC,CL-600-2B19
1891,N447SW,BOMBARDIER INC,CL-600-2B19
1892,N594SW,BOMBARDIER INC,CL-600-2B19
1893,N612AS,BOEING,737-790
1894,N8839E,BOMBARDIER INC,CL-600-2B19
1895,N907DA,MCDONNELL DOUGLAS,MD-90-30
1896,N941DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1897,N372NW,AIRBUS INDUSTRIE,A320-212
1898,N746UW,AIRBUS INDUSTRIE,A319-112
1899,N902DA,MCDONNELL DOUGLAS,MD-90-30
1900,N674UA,BOEING,767-322
1901,N602XJ,BOMBARDIER INC,CL-600-2B19
1902,N660DL,BOEING,757-232
1903,N757UW,AIRBUS INDUSTRIE,A319-112
1904,N754UW,AIRBUS INDUSTRIE,A319-112
1905,N963UW,EMBRAER,ERJ 190-100 IGW
1906,N673UA,BOEING,767-322
1907,N568AS,BOEING,737-890
1908,N6704Z,BOEING,757-232
1909,N940DN,MCDONNELL DOUGLAS,MD-90-30
1910,N920DN,MCDONNELL DOUGLAS,MD-90-30
1911,N349NB,AIRBUS,A319-114
1912,N925DN,BOEING,MD-90-30
1913,N170PQ,BOMBARDIER INC,CL-600-2D24
1914,N38473,BOEING,737-924ER
1915,N36472,BOEING,737-924ER
1916,N76065,BOEING,767-424ER
1917,N152UW,AIRBUS,A321-211
1918,N622AS,BOEING,737-790
1919,N937DN,MCDONNELL DOUGLAS,MD-90-30
1920,N954DN,MCDONNELL DOUGLAS,MD-90-30
1921,N655DL,BOEING,757-232
1922,N953DN,MCDONNELL DOUGLAS,MD-90-30
1923,N922DX,MCDONNELL DOUGLAS,MD-90-30
1924,N455CA,BOMBARDIER INC,CL-600-2B19
1925,N39475,BOEING,737-924ER
1926,N423AS,BOEING,737-990ER
1927,N355JB,EMBRAER,ERJ 190-100 IGW
1928,N362NB,AIRBUS,A319-114
1929,N613JB,AIRBUS,A320-232
1930,N715JB,AIRBUS,A320-232
1931,N333NB,AIRBUS INDUSTRIE,A319-114
1932,N906DA,MCDONNELL DOUGLAS,MD-90-30
1933,N946DN,MCDONNELL DOUGLAS,MD-90-30
1934,N351NB,AIRBUS,A319-114
1935,N162PQ,BOMBARDIER INC,CL-600-2D24
1936,N37474,BOEING,737-924ER
1937,N938DN,MCDONNELL DOUGLAS,MD-90-30
1938,N934DN,MCDONNELL DOUGLAS,MD-90-30
1939,N448SW,BOMBARDIER INC,CL-600-2B19
1940,N153UW,AIRBUS,A321-211
1941,N935DN,MCDONNELL DOUGLAS,MD-90-30
1942,N463SW,BOMBARDIER INC,CL-600-2B19
1943,N328NB,AIRBUS INDUSTRIE,A319-114
1944,N563JB,AIRBUS,A320-232
1945,N599JB,AIRBUS,A320-232
1946,N903DA,MCDONNELL DOUGLAS,MD-90-30
1947,N948DN,MCDONNELL DOUGLAS,MD-90-30
1948,N707EV,BOMBARDIER INC,CL-600-2C10
1949,N449SW,BOMBARDIER INC,CL-600-2B19
1950,N8646A,BOMBARDIER INC,CL-600-2B19
1951,N354NB,AIRBUS,A319-114
1952,N943DN,MCDONNELL DOUGLAS,MD-90-30
1953,N560UA,BOEING,757-222
1954,N358JB,EMBRAER,ERJ 190-100 IGW
1955,N908DA,MCDONNELL DOUGLAS,MD-90-30
1956,N911DA,MCDONNELL DOUGLAS,MD-90-30
1957,N967UW,EMBRAER,ERJ 190-100 IGW
1958,N598JB,AIRBUS,A320-232
1959,N649JB,AIRBUS,A320-232
1960,N597JB,AIRBUS,A320-232
1961,N635JB,AIRBUS,A320-232
1962,N687DL,BOEING,757-232
1963,N933DN,MCDONNELL DOUGLAS,MD-90-30
1964,N330NB,AIRBUS INDUSTRIE,A319-114
1965,N6700,BOEING,757-232
1966,N904DA,MCDONNELL DOUGLAS,MD-90-30
1967,N781CA,BOMBARDIER INC,CL-600-2B19
1968,N730US,AIRBUS INDUSTRIE,A319-112
1969,N368JB,EMBRAER,ERJ 190-100 IGW
1970,N849VA,AIRBUS,A320-214
1971,N593AS,BOEING,737-890
1972,N965DN,BOEING,MD-90-30
1973,N564JB,AIRBUS,A320-232
1974,N570JB,AIRBUS,A320-232
1975,N644JB,AIRBUS,A320-232
1976,N605JB,AIRBUS,A320-232
1977,N615JB,AIRBUS,A320-232
1978,N939DN,MCDONNELL DOUGLAS,MD-90-30
1979,N676DL,BOEING,757-232
1980,N783CA,BOMBARDIER INC,CL-600-2B19
1981,N154UW,AIRBUS,A321-211
1982,N8977A,BOMBARDIER INC,CL-600-2B19
1983,N6714Q,BOEING,757-232
1984,N929DN,MCDONNELL DOUGLAS,MD-90-30
1985,N67171,BOEING,757-232
1986,N901DA,MCDONNELL DOUGLAS,MD-90-30
1987,N205FR,AIRBUS,A320-214
1988,N206FR,AIRBUS,A320-214
1989,N427SW,BOMBARDIER INC,CL-600-2B19
1990,N519JB,AIRBUS INDUSTRIE,A320-232
1991,N585JB,AIRBUS,A320-232
1992,N629JB,AIRBUS,A320-232
1993,N936DN,MCDONNELL DOUGLAS,MD-90-30
1994,N663JB,AIRBUS,A320-232
1995,N775JB,AIRBUS,A320-232
1996,N932DN,MCDONNELL DOUGLAS,MD-90-30
1997,N655JB,AIRBUS,A320-232
1998,N66056,BOEING,767-424ER
1999,N69059,BOEING,767-424ER
2000,N571JB,AIRBUS,A320-232
2001,N689DL,BOEING,757-232
2002,N361VA,AIRBUS,A320-214
2003,N722US,AIRBUS INDUSTRIE,A319-112
2004,N639JB,AIRBUS,A320-232
2005,N658JB,AIRBUS,A320-232
2006,N789JB,AIRBUS,A320-232
2007,N915DN,MCDONNELL DOUGLAS,MD-90-30
2008,N6708D,BOEING,757-232
2009,N767UW,AIRBUS INDUSTRIE,A319-112
2010,N8877A,BOMBARDIER INC,CL-600-2B19
2011,N509JB,AIRBUS INDUSTRIE,A320-232
2012,N612JB,AIRBUS,A320-232
2013,N630JB,AIRBUS,A320-232
2014,N900PC,BOEING,757-26D
2015,N957DN,MCDONNELL DOUGLAS,MD-90-30
2016,N337NW,AIRBUS INDUSTRIE,A320-212
2017,N794UA,BOEING,777-222
2018,N837AW,AIRBUS,A319-132
2019,N914DN,MCDONNELL DOUGLAS,MD-90-30
2020,N8936A,BOMBARDIER INC,CL-600-2B19
2021,N536JB,AIRBUS,A320-232
2022,N784JB,AIRBUS,A320-232
2023,N454SW,BOMBARDIER INC,CL-600-2B19
2024,N534JB,AIRBUS INDUSTRIE,A320-232
2025,N706JB,AIRBUS,A320-232
2026,N373JB,EMBRAER,ERJ 190-100 IGW
2027,N569JB,AIRBUS,A320-232
2028,N918DH,MCDONNELL DOUGLAS,MD-90-30
2029,N344NW,AIRBUS INDUSTRIE,A320-212
2030,N675BR,BOMBARDIER INC,CL-600-2B19
2031,N498CA,BOMBARDIER INC,CL-600-2B19
2032,N503JB,AIRBUS INDUSTRIE,A320-232
2033,N579JB,AIRBUS,A320-232
2034,N623JB,AIRBUS,A320-232
2035,N952DN,BOEING,MD-90-30
2036,N543US,BOEING,757-251
2037,N950DN,MCDONNELL DOUGLAS,MD-90-30
2038,N28478,BOEING,737-924ER
2039,N27477,BOEING,737-924ER
2040,N595JB,AIRBUS,A320-232
2041,N786UA,BOEING,777-222
2042,N36476,BOEING,737-924ER
2043,N220UA,BOEING,777-222
2044,N809JB,AIRBUS,A320-232
2045,N949DN,MCDONNELL DOUGLAS,MD-90-30
2046,N964DN,BOEING,MD-90-30
2047,N69804,BOEING,737-924ER
2048,N157UW,AIRBUS,A321-211
2049,N155UW,AIRBUS,A321-211
2050,N746JB,AIRBUS,A320-232
2051,N662JB,AIRBUS,A320-232
2052,N947DN,MCDONNELL DOUGLAS,MD-90-30
2053,N955SW,BOMBARDIER INC,CL-600-2B19
2054,N565JB,AIRBUS,A320-232
2055,N228PQ,BOMBARDIER INC,CL-600-2D24
2056,N768JB,AIRBUS,A320-232
2057,N222UA,BOEING,777-222
2058,N518UA,BOEING,757-222
2059,N356NW,AIRBUS INDUSTRIE,A320-212
2060,N912EV,BOMBARDIER INC,CL-600-2B19
2061,N8477R,BOMBARDIER INC,CL-600-2B19
2062,N556JB,AIRBUS,A320-232
2063,N593JB,AIRBUS,A320-232
2064,N916DN,MCDONNELL DOUGLAS,MD-90-30
2065,N945DN,BOEING,MD-90-30
2066,N567UW,AIRBUS,A321-231
2067,N807JB,AIRBUS,A320-232
2068,N520JB,AIRBUS INDUSTRIE,A320-232
2069,N586JB,AIRBUS,A320-232
2070,N784UA,BOEING,777-222
2071,N19136,BOEING,757-224
2072,N369NW,AIRBUS INDUSTRIE,A320-212
2073,N374JB,EMBRAER,ERJ 190-100 IGW
2074,N343NW,AIRBUS INDUSTRIE,A320-212
2075,N561JB,AIRBUS,A320-232
2076,N590JB,AIRBUS,A320-232
2077,N588JB,AIRBUS,A320-232
2078,N221UA,BOEING,777-222
2079,N367NW,AIRBUS INDUSTRIE,A320-212
2080,N566JB,AIRBUS,A320-232
2081,N156UW,AIRBUS,A321-211
2082,N591JB,AIRBUS,A320-232
2083,N568JB,AIRBUS,A320-232
2084,N224UA,BOEING,777-222
2085,N823AW,AIRBUS INDUSTRIE,A319-132
2086,N537JB,ROBINSON HELICOPTER CO,R66
2087,N562JB,AIRBUS,A320-232
2088,N794JB,AIRBUS,A320-232
2089,N828JB,AIRBUS,A320-232
2090,N554JB,AIRBUS,A320-232
2091,N618JB,AIRBUS,A320-232
2092,N671DN,BOEING,757-232
2093,N816AW,AIRBUS INDUSTRIE,A319-132
2094,N603JB,AIRBUS,A320-232
2095,N218UA,BOEING,777-222
2096,N838AW,AIRBUS,A319-132
2097,N828AW,AIRBUS INDUSTRIE,A319-132
2098,N651JB,AIRBUS,A320-232
2099,N815AW,AIRBUS INDUSTRIE,A319-132
2100,N805JB,AIRBUS,A320-232
2101,N874AS,BOMBARDIER INC,CL-600-2B19
2102,N68805,BOEING,737-924ER
2103,N66803,BOEING,737-924ER
2104,N68807,BOEING,737-924ER
2105,N69806,BOEING,737-924ER
2106,N296PQ,BOMBARDIER INC,CL-600-2D24
2107,N641JB,AIRBUS,A320-232
2108,N766JB,AIRBUS,A320-232
2109,N3734B,BOEING,737-832
2110,N197PQ,BOMBARDIER INC,CL-600-2D24
2111,N611SK,BOMBARDIER INC,CL-600-2C10
2112,N68801,BOEING,737-924ER
2113,N66808,BOEING,737-924ER
2114,N294PQ,BOMBARDIER INC,CL-600-2D24
2115,N293PQ,BOMBARDIER INC,CL-600-2D24
2116,N298PQ,BOMBARDIER INC,CL-600-2D24
2117,N68802,BOEING,737-924ER
2118,N442AS,BOEING,737-990ER
2119,N636JB,AIRBUS,A320-232
2120,N373DA,BOEING,737-832
2121,N3756,BOEING,737-832
2122,N505JB,AIRBUS INDUSTRIE,A320-232
2123,N683DA,BOEING,757-232
2124,N176PQ,BOMBARDIER INC,CL-600-2D24
2125,N299PQ,BOMBARDIER INC,CL-600-2D24
2126,N297PQ,BOMBARDIER INC,CL-600-2D24
2127,N939DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
2128,N6707A,BOEING,757-232
2129,N568UW,AIRBUS,A321-231
2130,N558JB,AIRBUS,A320-232
2131,N659JB,AIRBUS,A320-232
2132,N552JB,AIRBUS,A320-232
2133,N337NB,AIRBUS INDUSTRIE,A319-114
2134,N3742C,BOEING,737-832
2135,N604SK,BOMBARDIER INC,CL-600-2C10
2136,N589JB,AIRBUS,A320-232
2137,N608JB,AIRBUS,A320-232
2138,N495CA,BOMBARDIER INC,CL-600-2B19
2139,N747UW,AIRBUS INDUSTRIE,A319-112
2140,N431AS,BOEING,737-990ER
2141,N905DA,MCDONNELL DOUGLAS,MD-90-30
2142,N661DN,BOEING,757-232
2143,N679DA,BOEING,757-232
2144,N627JB,AIRBUS,A320-232
2145,N648JB,AIRBUS,A320-232
2146,N572UW,AIRBUS INDUSTRIE,A321-231
2147,N435AS,BOEING,737-990ER
2148,N951DN,MCDONNELL DOUGLAS,MD-90-30
2149,N688DL,BOEING,757-232
2150,N729JB,AIRBUS,A320-232
2151,N523JB,AIRBUS INDUSTRIE,A320-232
2152,N634JB,AIRBUS,A320-232
2153,N632JB,AIRBUS,A320-232
2154,N6702,BOEING,757-232
2155,N646JB,AIRBUS,A320-232
2156,N796JB,AIRBUS,A320-232
2157,N147PQ,BOMBARDIER INC,CL-600-2D24
2158,N76055,BOEING,767-424ER
2159,N633SK,BOMBARDIER INC,CL-600-2C10
2160,N939UW,BOEING,757-2B7
2161,N806JB,AIRBUS,A320-232
2162,N292PQ,BOMBARDIER INC,CL-600-2D24
2163,N295PQ,BOMBARDIER INC,CL-600-2D24
2164,N827JB,AIRBUS,A320-232
2165,N8886A,BOMBARDIER INC,CL-600-2B19
2166,N508JB,CIRRUS DESIGN CORP,SR22
2167,N834JB,AIRBUS,A320-232
2168,N131EV,BOMBARDIER INC,CL-600-2D24
2169,N146PQ,BOMBARDIER INC,CL-600-2D24
2170,N186PQ,BOMBARDIER INC,CL-600-2D24
2171,N603SK,BOMBARDIER INC,CL-600-2C10
2172,N440AS,BOEING,737-990ER
2173,N653JB,AIRBUS,A320-232
2174,N703JB,AIRBUS,A320-232
2175,N941DN,MCDONNELL DOUGLAS,MD-90-30
2176,N587JB,AIRBUS,A320-232
2177,N657JB,AIRBUS,A320-232
2178,N606JB,AIRBUS,A320-232
2179,N705TW,BOEING,757-231
2180,N200PQ,BOMBARDIER INC,CL-600-2D24
2181,N272PQ,BOMBARDIER INC,CL-600-2D24
2182,N668DN,BOEING,757-232
2183,N934AT,BOEING,717-200
2184,N953AT,BOEING,717-200
2185,N894AT,BOEING,717-200
2186,N989AT,BOEING,717-200
2187,N975AT,BOEING,717-200
2188,N979AT,BOEING,717-200
2189,N995AT,BOEING,717-200
2190,N524JB,AIRBUS INDUSTRIE,A320-232
2191,N709JB,AIRBUS,A320-232
2192,N334NB,AIRBUS INDUSTRIE,A319-114
2193,N981AT,BOEING,717-200
2194,N991AT,BOEING,717-200
2195,N609SK,BOMBARDIER INC,CL-600-2C10
2196,N465SW,BOMBARDIER INC,CL-600-2B19
2197,N67812,BOEING,737-924ER
2198,N69813,BOEING,737-924ER
2199,N69810,BOEING,737-924ER
2200,N66814,BOEING,737-924ER
2201,N576UW,AIRBUS INDUSTRIE,A321-231
2202,N998AT,BOEING,717-200
2203,N929AT,BOEING,717-200
2204,N933AT,BOEING,717-200
2205,N954AT,BOEING,717-200
2206,N977AT,BOEING,717-200
2207,N896AT,BOEING,717-200
2208,N67815,BOEING,737-924ER
2209,N575UW,AIRBUS INDUSTRIE,A321-231
2210,N645JB,AIRBUS,A320-232
2211,N69816,BOEING,737-924ER
2212,N68811,BOEING,737-924ER
2213,N64809,BOEING,737-924ER
2214,N573UW,AIRBUS INDUSTRIE,A321-231
2215,N547JB,AIRBUS,A320-232
2216,N955AT,BOEING,717-200
2217,N68817,BOEING,737-924ER
2218,N935AT,BOEING,717-200
2219,N641CA,BOMBARDIER INC,CL-600-2C10
2220,N978AT,BOEING,717-200
2221,N891AT,BOEING,717-200
2222,N621JB,AIRBUS,A320-232
2223,N457AS,BOEING,737-990ER
2224,N990AT,BOEING,717-200
2225,N994AT,BOEING,717-200
2226,N779UA,BOEING,777-222
2227,N559JB,AIRBUS,A320-232
2228,N175DZ,BOEING,767-332
2229,N681DA,BOEING,757-232
2230,N793JB,AIRBUS,A320-232
2231,N895AT,BOEING,717-200
2232,N375JB,EMBRAER,ERJ 190-100 IGW
2233,N633JB,AIRBUS,A320-232
2234,N516JB,AIRBUS INDUSTRIE,A320-232
2235,N892AT,BOEING,717-200
2236,N717UW,AIRBUS INDUSTRIE,A319-112
2237,N433AS,BOEING,737-990ER
2238,N958DN,MCDONNELL DOUGLAS,MD-90-30
2239,N682DA,BOEING,757-232
2240,N772UA,BOEING,777-222
2241,N708JB,AIRBUS,A320-232
2242,N893AT,BOEING,717-200
2243,N529JB,AIRBUS INDUSTRIE,A320-232
2244,N506JB,AIRBUS INDUSTRIE,A320-232
2245,N649DL,BOEING,757-232
2246,N804JB,AIRBUS,A320-232
2247,N640JB,AIRBUS,A320-232
2248,N637JB,AIRBUS,A320-232
2249,N705JB,AIRBUS,A320-232
2250,N351NW,AIRBUS INDUSTRIE,A320-212
2251,N69819,BOEING,737-924ER
2252,N69818,BOEING,737-924ER
2253,N607JB,AIRBUS,A320-232
2254,N510JB,AIRBUS INDUSTRIE,A320-232
2255,N63820,BOEING,737-924ER
2256,N578UW,AIRBUS INDUSTRIE,A321-231
2257,N821JB,AIRBUS,A320-232
2258,N153PQ,BOMBARDIER INC,CL-600-2D24
2259,N927AT,BOEING,717-200
2260,N751UW,AIRBUS INDUSTRIE,A319-112
2261,N812AW,AIRBUS INDUSTRIE,A319-132
2262,N232PQ,BOMBARDIER INC,CL-600-2D24
2263,N779JB,AIRBUS,A320-232
2264,N652JB,AIRBUS,A320-232
2265,N656JB,AIRBUS,A320-232
2266,N925AT,BOEING,717-200
2267,N459AS,BOEING,737-990ER
2268,N643JB,AIRBUS,A320-232
2269,N68821,BOEING,737-924ER
2270,N339NB,AIRBUS,A319-114
2271,N696DL,BOEING,757-232
2272,N763US,AIRBUS INDUSTRIE,A319-112
2273,N76054,BOEING,767-424ER
2274,N69063,BOEING,767-424ER
2275,N517JB,AIRBUS INDUSTRIE,A320-232
2276,N926AT,BOEING,717-200
2277,N68823,BOEING,737-924ER
2278,N768UA,BOEING,777-222
2279,N68822,BOEING,737-924ER
2280,N579UW,AIRBUS INDUSTRIE,A321-231
2281,N583JB,AIRBUS,A320-232
2282,N103SY,EMBRAER S A,ERJ 170-200 LR
2283,N956AT,BOEING,717-200
2284,N521JB,AIRBUS INDUSTRIE,A320-232
2285,N461AS,BOEING,737-990ER
2286,N921AT,BOEING,717-200
2287,N676UA,BOEING,767-322
2288,N69824,BOEING,737-924ER
2289,N625JB,AIRBUS,A320-232
2290,N932EV,BOMBARDIER INC,CL-600-2B19
2291,N107SY,EMBRAER S A,ERJ 170-200 LR
2292,N66825,BOEING,737-924ER
2293,N352NB,AIRBUS,A319-114
2294,N651DL,BOEING,757-232
2295,N760JB,AIRBUS,A320-232
2296,N661JB,AIRBUS,A320-232
2297,N821AW,AIRBUS INDUSTRIE,A319-132
2298,N763JB,AIRBUS,A320-232
2299,N924AT,BOEING,717-200
2300,N108SY,EMBRAER S A,ERJ 170-200 LR
2301,N826AW,AIRBUS INDUSTRIE,A319-132
2302,N357NW,AIRBUS INDUSTRIE,A320-212
2303,N833AW,AIRBUS,A319-132
2304,N810AW,AIRBUS INDUSTRIE,A319-132
2305,N836AW,AIRBUS,A319-132
2306,N504JB,AIRBUS INDUSTRIE,A320-232
2307,N804AW,AIRBUS INDUSTRIE,A319-132
2308,N961UW,EMBRAER,ERJ 190-100 IGW
2309,N817AW,AIRBUS INDUSTRIE,A319-132
2310,N825AW,AIRBUS INDUSTRIE,A319-132
2311,N919AT,BOEING,717-200
2312,N106SY,EMBRAER S A,ERJ 170-200 LR
2313,N171UA,BOEING,747-422
2314,N105SY,EMBRAER S A,ERJ 170-200 LR
2315,N109SY,EMBRAER S A,ERJ 170-200 LR
2316,N453AS,BOEING,737-990ER
2317,N929EV,BOMBARDIER INC,CL-600-2B19
2318,N69826,BOEING,737-924ER
2319,N113SY,EMBRAER S A,ERJ 170-200 LR
2320,N110SY,EMBRAER S A,ERJ 170-200 LR
2321,N66828,BOEING,737-924ER
2322,N535JB,AIRBUS INDUSTRIE,A320-232
2323,N304DQ,BOEING,737-732
2324,N665JB,AIRBUS,A320-232
2325,N462AS,BOEING,737-990ER
2326,N310DE,BOEING,737-732
2327,N3754A,BOEING,737-832
2328,N693DL,BOEING,757-232
2329,N306DQ,BOEING,737-732
2330,N580UW,AIRBUS,A321-231
2331,N302DQ,BOEING,737-732
2332,N961AT,BOEING,717-200
2333,N966AT,BOEING,717-200
2334,N6715C,BOEING,757-232
2335,N581UW,AIRBUS INDUSTRIE,A321-231
2336,N820AW,AIRBUS INDUSTRIE,A319-132
2337,N869AS,BOMBARDIER INC,CL-600-2B19
2338,N331NB,AIRBUS INDUSTRIE,A319-114
2339,N3730B,BOEING,737-832
2340,N824AW,AIRBUS INDUSTRIE,A319-132
2341,N819AW,AIRBUS INDUSTRIE,A319-132
2342,N801AW,AIRBUS INDUSTRIE,A319-132
2343,N545US,BOEING,757-251
2344,N67827,BOEING,737-924ER
2345,N840AW,AIRBUS,A319-132
2346,N802AW,AIRBUS INDUSTRIE,A319-132
2347,N827AW,AIRBUS INDUSTRIE,A319-132
2348,N468AS,BOEING,737-990ER
2349,N3746H,BOEING,737-832
2350,N957AT,BOEING,717-200
2351,N114SY,EMBRAER,ERJ 170-200 LR
2352,N69830,BOEING,737-924ER
2353,N832AW,AIRBUS INDUSTRIE,A319-132
2354,N116SY,EMBRAER,ERJ 170-200 LR
2355,N930EV,BOMBARDIER INC,CL-600-2B19
2356,N585UW,AIRBUS INDUSTRIE,A321-231
2357,N394DA,BOEING,737-832
2358,N915AT,BOEING,717-200
2359,N393DA,BOEING,737-832
2360,N3761R,BOEING,737-832
2361,N423SW,BOMBARDIER INC,CL-600-2B19
2362,N117SY,EMBRAER S A,ERJ 170-200 LR
2363,N695DL,BOEING,757-232
2364,N3771K,BOEING,737-832
2365,N6710E,BOEING,757-232
2366,N3737C,BOEING,737-832
2367,N363NB,AIRBUS,A319-114
2368,N3759,BOEING,737-832
2369,N66831,BOEING,737-924ER
2370,N386DA,BOEING,737-832
2371,N958AT,BOEING,717-200
2372,N582UW,AIRBUS INDUSTRIE,A321-231
2373,N395DN,BOEING,737-832
2374,N6716C,BOEING,757-232
2375,N830AW,AIRBUS INDUSTRIE,A319-132
2376,N467AS,BOEING,737-990ER
2377,N69829,BOEING,737-924ER
2378,N469AS,BOEING,737-990ER
2379,N920AT,BOEING,717-200
2380,N6701,BOEING,757-232
2381,N375DA,BOEING,737-832
2382,N6706Q,BOEING,757-232
2383,N583UW,AIRBUS INDUSTRIE,A321-231
2384,N835AW,AIRBUS,A319-132
2385,N587UW,AIRBUS,A321-231
2386,N464AS,BOEING,737-990ER
2387,N3744F,BOEING,737-832
2388,N3731T,BOEING,737-832
2389,N3757D,BOEING,737-832
2390,N910AT,BOEING,717-200
2391,N906AT,BOEING,717-200
2392,N928EV,BOMBARDIER INC,CL-600-2B19
2393,N960AT,BOEING,717-200
2394,N3747D,BOEING,737-832
2395,N3773D,BOEING,737-832
2396,N383DN,BOEING,737-832
2397,N6711M,BOEING,757-232
2398,N223FR,AIRBUS,A320-214
2399,N210FR,AIRBUS,A320-214
2400,N220FR,AIRBUS,A320-214
2401,N122SY,EMBRAER S A,ERJ 170-200 LR
2402,N119SY,EMBRAER S A,ERJ 170-200 LR
2403,N121SY,EMBRAER S A,ERJ 170-200 LR
2404,N205UW,BOEING,757-23N
2405,N204UW,BOEING,757-23N
2406,N120SY,EMBRAER S A,ERJ 170-200 LR
2407,N873AS,BOMBARDIER INC,CL-600-2B19
2408,N69833,BOEING,737-924ER
